invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60,1,1.0,1.0,2019-02-28,2024-01-26 17:00:00,Cash,1.0,1.0,1.0,1.0
860-73-6466,A,Yangon,Member,Female,Sports and travel,39,2,2.0,2.0,2019-03-02,2024-01-26 16:00:00,Credit card,2.0,2.0,2.0,2.0
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14,2,2.0,2.0,2019-02-13,2024-01-26 18:00:00,Credit card,2.0,2.0,2.0,2.0
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21,1,1.0,1.0,2019-01-26,2024-01-26 12:00:00,Cash,1.0,1.0,1.0,1.0
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93,3,3.0,3.0,2019-01-30,2024-01-26 11:00:00,Credit card,3.0,3.0,3.0,3.0
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73,1,1.0,1.0,2019-01-27,2024-01-26 18:00:00,Ewallet,1.0,1.0,1.0,1.0
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22,1,1.0,1.0,2019-01-30,2024-01-26 17:00:00,Credit card,1.0,1.0,1.0,1.0
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72,9,9.0,9.0,2019-01-08,2024-01-26 19:00:00,Cash,9.0,9.0,9.0,9.0
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99,6,6.0,6.0,2019-01-19,2024-01-26 13:00:00,Cash,6.0,6.0,6.0,6.0
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74,1,1.0,1.0,2019-01-25,2024-01-26 11:00:00,Cash,1.0,1.0,1.0,1.0
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98,2,2.0,2.0,2019-02-19,2024-01-26 10:00:00,Ewallet,2.0,2.0,2.0,2.0
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53,7,7.0,7.0,2019-01-14,2024-01-26 15:00:00,Ewallet,7.0,7.0,7.0,7.0
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52,10,10.0,10.0,2019-02-25,2024-01-26 11:00:00,Ewallet,10.0,10.0,10.0,10.0
160-22-2687,A,Yangon,Member,Female,Health and beauty,95,5,5.0,5.0,2019-01-23,2024-01-26 14:00:00,Ewallet,5.0,5.0,5.0,5.0
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36,9,9.0,9.0,2019-02-16,2024-01-26 10:00:00,Cash,9.0,9.0,9.0,9.0
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21,8,8.0,8.0,2019-01-01,2024-01-26 19:00:00,Cash,8.0,8.0,8.0,8.0
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28,4,4.0,4.0,2019-03-07,2024-01-26 18:00:00,Cash,4.0,4.0,4.0,4.0
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57,6,6.0,6.0,2019-02-15,2024-01-26 13:00:00,Cash,6.0,6.0,6.0,6.0
316-66-3011,A,Yangon,Member,Female,Food and beverages,47,9,9.0,9.0,2019-01-23,2024-01-26 12:00:00,Cash,9.0,9.0,9.0,9.0
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86,1,1.0,1.0,2019-02-20,2024-01-26 13:00:00,Ewallet,1.0,1.0,1.0,1.0
840-76-5966,A,Yangon,Member,Male,Sports and travel,12,2,2.0,2.0,2019-01-08,2024-01-26 18:00:00,Ewallet,2.0,2.0,2.0,2.0
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11,9,9.0,9.0,2019-03-17,2024-01-26 11:00:00,Credit card,9.0,9.0,9.0,9.0
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51,7,7.0,7.0,2019-01-12,2024-01-26 11:00:00,Cash,7.0,7.0,7.0,7.0
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79,3,3.0,3.0,2019-01-08,2024-01-26 14:00:00,Cash,3.0,3.0,3.0,3.0
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33,3,3.0,3.0,2019-01-26,2024-01-26 15:00:00,Ewallet,3.0,3.0,3.0,3.0
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90,8,8.0,8.0,2019-03-15,2024-01-26 14:00:00,Credit card,8.0,8.0,8.0,8.0
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62,2,2.0,2.0,2019-01-17,2024-01-26 12:00:00,Ewallet,2.0,2.0,2.0,2.0
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24,3,3.0,3.0,2019-01-08,2024-01-26 19:00:00,Credit card,3.0,3.0,3.0,3.0
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64,4,4.0,4.0,2019-01-06,2024-01-26 13:00:00,Ewallet,4.0,4.0,4.0,4.0
873-14-6353,A,Yangon,Member,Male,Food and beverages,24,7,7.0,7.0,2019-02-16,2024-01-26 10:00:00,Credit card,7.0,7.0,7.0,7.0
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56,1,1.0,1.0,2019-03-13,2024-01-26 15:00:00,Ewallet,1.0,1.0,1.0,1.0
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21,10,10.0,10.0,2019-01-28,2024-01-26 11:00:00,Cash,10.0,10.0,10.0,10.0
166-19-2553,A,Yangon,Member,Male,Sports and travel,89,6,6.0,6.0,2019-01-18,2024-01-26 17:00:00,Cash,6.0,6.0,6.0,6.0
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23,4,4.0,4.0,2019-03-19,2024-01-26 11:00:00,Credit card,4.0,4.0,4.0,4.0
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65,8,8.0,8.0,2019-03-15,2024-01-26 14:00:00,Ewallet,8.0,8.0,8.0,8.0
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52,1,1.0,1.0,2019-02-12,2024-01-26 17:00:00,Cash,1.0,1.0,1.0,1.0
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39,1,1.0,1.0,2019-02-25,2024-01-26 20:00:00,Cash,1.0,1.0,1.0,1.0
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90,8,8.0,8.0,2019-03-21,2024-01-26 16:00:00,Credit card,8.0,8.0,8.0,8.0
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12,8,8.0,8.0,2019-01-19,2024-01-26 10:00:00,Ewallet,8.0,8.0,8.0,8.0
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33,10,10.0,10.0,2019-01-08,2024-01-26 14:00:00,Ewallet,10.0,10.0,10.0,10.0
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10,8,8.0,8.0,2019-03-30,2024-01-26 12:00:00,Credit card,8.0,8.0,8.0,8.0
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31,10,10.0,10.0,2019-02-20,2024-01-26 15:00:00,Credit card,10.0,10.0,10.0,10.0
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34,6,6.0,6.0,2019-03-30,2024-01-26 12:00:00,Ewallet,6.0,6.0,6.0,6.0
548-48-3156,A,Yangon,Member,Female,Food and beverages,83,2,2.0,2.0,2019-03-19,2024-01-26 13:00:00,Cash,2.0,2.0,2.0,2.0
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45,7,7.0,7.0,2019-01-13,2024-01-26 10:00:00,Cash,7.0,7.0,7.0,7.0
325-89-4209,A,Yangon,Member,Male,Food and beverages,87,1,1.0,1.0,2019-02-05,2024-01-26 19:00:00,Ewallet,1.0,1.0,1.0,1.0
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73,10,10.0,10.0,2019-03-23,2024-01-26 13:00:00,Ewallet,10.0,10.0,10.0,10.0
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12,8,8.0,8.0,2019-03-13,2024-01-26 12:00:00,Ewallet,8.0,8.0,8.0,8.0
880-46-5796,A,Yangon,Member,Male,Sports and travel,76,10,10.0,10.0,2019-03-17,2024-01-26 19:00:00,Ewallet,10.0,10.0,10.0,10.0
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83,5,5.0,5.0,2019-02-21,2024-01-26 10:00:00,Cash,5.0,5.0,5.0,5.0
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57,8,8.0,8.0,2019-02-07,2024-01-26 15:00:00,Cash,8.0,8.0,8.0,8.0
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92,5,5.0,5.0,2019-03-02,2024-01-26 16:00:00,Credit card,5.0,5.0,5.0,5.0
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28,5,5.0,5.0,2019-03-06,2024-01-26 20:00:00,Cash,5.0,5.0,5.0,5.0
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50,6,6.0,6.0,2019-02-06,2024-01-26 15:00:00,Credit card,6.0,6.0,6.0,6.0
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99,8,8.0,8.0,2019-01-28,2024-01-26 17:00:00,Credit card,8.0,8.0,8.0,8.0
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60,7,7.0,7.0,2019-01-18,2024-01-26 16:00:00,Ewallet,7.0,7.0,7.0,7.0
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47,6,6.0,6.0,2019-02-05,2024-01-26 10:00:00,Cash,6.0,6.0,6.0,6.0
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85,7,7.0,7.0,2019-03-02,2024-01-26 13:00:00,Cash,7.0,7.0,7.0,7.0
146-09-5432,A,Yangon,Member,Male,Food and beverages,35,9,9.0,9.0,2019-02-09,2024-01-26 19:00:00,Ewallet,9.0,9.0,9.0,9.0
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44,9,9.0,9.0,2019-01-14,2024-01-26 14:00:00,Credit card,9.0,9.0,9.0,9.0
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45,4,4.0,4.0,2019-02-09,2024-01-26 12:00:00,Ewallet,4.0,4.0,4.0,4.0
595-94-9924,A,Yangon,Member,Female,Health and beauty,27,5,5.0,5.0,2019-03-26,2024-01-26 20:00:00,Credit card,5.0,5.0,5.0,5.0
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11,7,7.0,7.0,2019-01-28,2024-01-26 17:00:00,Cash,7.0,7.0,7.0,7.0
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58,2,2.0,2.0,2019-02-14,2024-01-26 12:00:00,Ewallet,2.0,2.0,2.0,2.0
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78,4,4.0,4.0,2019-03-24,2024-01-26 17:00:00,Cash,4.0,4.0,4.0,4.0
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84,10,10.0,10.0,2019-02-09,2024-01-26 18:00:00,Credit card,10.0,10.0,10.0,10.0
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82,5,5.0,5.0,2019-03-24,2024-01-26 14:00:00,Credit card,5.0,5.0,5.0,5.0
186-71-5196,A,Yangon,Member,Female,Food and beverages,79,2,2.0,2.0,2019-03-27,2024-01-26 16:00:00,Ewallet,2.0,2.0,2.0,2.0
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49,10,10.0,10.0,2019-01-27,2024-01-26 10:00:00,Credit card,10.0,10.0,10.0,10.0
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29,3,3.0,3.0,2019-03-27,2024-01-26 20:00:00,Credit card,3.0,3.0,3.0,3.0
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56,4,4.0,4.0,2019-01-19,2024-01-26 11:00:00,Ewallet,4.0,4.0,4.0,4.0
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93,8,8.0,8.0,2019-02-07,2024-01-26 10:00:00,Cash,8.0,8.0,8.0,8.0
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51,8,8.0,8.0,2019-01-31,2024-01-26 10:00:00,Ewallet,8.0,8.0,8.0,8.0
459-45-2396,A,Yangon,Member,Female,Food and beverages,99,3,3.0,3.0,2019-02-25,2024-01-26 18:00:00,Cash,3.0,3.0,3.0,3.0
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35,6,6.0,6.0,2019-02-02,2024-01-26 12:00:00,Cash,6.0,6.0,6.0,6.0
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42,1,1.0,1.0,2019-03-14,2024-01-26 15:00:00,Credit card,1.0,1.0,1.0,1.0
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94,4,4.0,4.0,2019-03-11,2024-01-26 12:00:00,Cash,4.0,4.0,4.0,4.0
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68,3,3.0,3.0,2019-02-22,2024-01-26 11:00:00,Ewallet,3.0,3.0,3.0,3.0
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26,3,3.0,3.0,2019-03-02,2024-01-26 12:00:00,Ewallet,3.0,3.0,3.0,3.0
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35,9,9.0,9.0,2019-03-10,2024-01-26 15:00:00,Credit card,9.0,9.0,9.0,9.0
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16,6,6.0,6.0,2019-02-08,2024-01-26 10:00:00,Cash,6.0,6.0,6.0,6.0
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12,2,2.0,2.0,2019-02-22,2024-01-26 12:00:00,Credit card,2.0,2.0,2.0,2.0
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83,7,7.0,7.0,2019-01-10,2024-01-26 10:00:00,Credit card,7.0,7.0,7.0,7.0
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35,6,6.0,6.0,2019-03-14,2024-01-26 13:00:00,Ewallet,6.0,6.0,6.0,6.0
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13,4,4.0,4.0,2019-01-10,2024-01-26 11:00:00,Ewallet,4.0,4.0,4.0,4.0
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88,1,1.0,1.0,2019-02-15,2024-01-26 17:00:00,Credit card,1.0,1.0,1.0,1.0
397-25-8725,A,Yangon,Member,Female,Health and beauty,39,9,9.0,9.0,2019-01-13,2024-01-26 17:00:00,Credit card,9.0,9.0,9.0,9.0
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88,9,9.0,9.0,2019-02-15,2024-01-26 20:00:00,Credit card,9.0,9.0,9.0,9.0
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25,2,2.0,2.0,2019-03-02,2024-01-26 19:00:00,Ewallet,2.0,2.0,2.0,2.0
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99,6,6.0,6.0,2019-03-24,2024-01-26 13:00:00,Ewallet,6.0,6.0,6.0,6.0
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83,2,2.0,2.0,2019-02-02,2024-01-26 14:00:00,Credit card,2.0,2.0,2.0,2.0
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74,10,10.0,10.0,2019-02-27,2024-01-26 11:00:00,Ewallet,10.0,10.0,10.0,10.0
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64,7,7.0,7.0,2019-01-20,2024-01-26 12:00:00,Ewallet,7.0,7.0,7.0,7.0
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63,6,6.0,6.0,2019-01-03,2024-01-26 20:00:00,Ewallet,6.0,6.0,6.0,6.0
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85,3,3.0,3.0,2019-01-24,2024-01-26 20:00:00,Ewallet,3.0,3.0,3.0,3.0
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78,7,7.0,7.0,2019-01-05,2024-01-26 19:00:00,Ewallet,7.0,7.0,7.0,7.0
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89,5,5.0,5.0,2019-03-30,2024-01-26 10:00:00,Cash,5.0,5.0,5.0,5.0
131-70-8179,A,Yangon,Member,Female,Health and beauty,92,3,3.0,3.0,2019-02-17,2024-01-26 16:00:00,Cash,3.0,3.0,3.0,3.0
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57,6,6.0,6.0,2019-03-21,2024-01-26 17:00:00,Ewallet,6.0,6.0,6.0,6.0
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66,4,4.0,4.0,2019-03-02,2024-01-26 18:00:00,Ewallet,4.0,4.0,4.0,4.0
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99,9,9.0,9.0,2019-03-27,2024-01-26 10:00:00,Cash,9.0,9.0,9.0,9.0
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45,10,10.0,10.0,2019-01-19,2024-01-26 19:00:00,Ewallet,10.0,10.0,10.0,10.0
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50,5,5.0,5.0,2019-02-19,2024-01-26 14:00:00,Credit card,5.0,5.0,5.0,5.0
333-23-2632,A,Yangon,Member,Male,Health and beauty,10,7,7.0,7.0,2019-03-28,2024-01-26 20:00:00,Cash,7.0,7.0,7.0,7.0
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93,7,7.0,7.0,2019-01-05,2024-01-26 11:00:00,Credit card,7.0,7.0,7.0,7.0
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84,2,2.0,2.0,2019-03-26,2024-01-26 14:00:00,Credit card,2.0,2.0,2.0,2.0
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53,1,1.0,1.0,2019-02-03,2024-01-26 20:00:00,Ewallet,1.0,1.0,1.0,1.0
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35,5,5.0,5.0,2019-02-06,2024-01-26 18:00:00,Ewallet,5.0,5.0,5.0,5.0
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26,8,8.0,8.0,2019-02-24,2024-01-26 14:00:00,Ewallet,8.0,8.0,8.0,8.0
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39,3,3.0,3.0,2019-02-21,2024-01-26 12:00:00,Ewallet,3.0,3.0,3.0,3.0
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21,3,3.0,3.0,2019-01-09,2024-01-26 18:00:00,Ewallet,3.0,3.0,3.0,3.0
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62,4,4.0,4.0,2019-02-25,2024-01-26 13:00:00,Ewallet,4.0,4.0,4.0,4.0
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21,4,4.0,4.0,2019-01-13,2024-01-26 13:00:00,Cash,4.0,4.0,4.0,4.0
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65,6,6.0,6.0,2019-02-09,2024-01-26 11:00:00,Cash,6.0,6.0,6.0,6.0
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42,7,7.0,7.0,2019-01-06,2024-01-26 11:00:00,Cash,7.0,7.0,7.0,7.0
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50,9,9.0,9.0,2019-01-10,2024-01-26 17:00:00,Cash,9.0,9.0,9.0,9.0
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46,6,6.0,6.0,2019-02-07,2024-01-26 15:00:00,Cash,6.0,6.0,6.0,6.0
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15,10,10.0,10.0,2019-01-09,2024-01-26 12:00:00,Cash,10.0,10.0,10.0,10.0
384-59-6655,A,Yangon,Member,Female,Food and beverages,98,9,9.0,9.0,2019-02-19,2024-01-26 15:00:00,Cash,9.0,9.0,9.0,9.0
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91,1,1.0,1.0,2019-03-18,2024-01-26 15:00:00,Cash,1.0,1.0,1.0,1.0
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20,2,2.0,2.0,2019-02-05,2024-01-26 18:00:00,Cash,2.0,2.0,2.0,2.0
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15,1,1.0,1.0,2019-03-19,2024-01-26 15:00:00,Credit card,1.0,1.0,1.0,1.0
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96,3,3.0,3.0,2019-03-30,2024-01-26 20:00:00,Cash,3.0,3.0,3.0,3.0
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33,2,2.0,2.0,2019-01-26,2024-01-26 14:00:00,Credit card,2.0,2.0,2.0,2.0
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38,2,2.0,2.0,2019-03-02,2024-01-26 18:00:00,Credit card,2.0,2.0,2.0,2.0
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33,9,9.0,9.0,2019-03-04,2024-01-26 15:00:00,Ewallet,9.0,9.0,9.0,9.0
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81,3,3.0,3.0,2019-01-13,2024-01-26 12:00:00,Credit card,3.0,3.0,3.0,3.0
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15,3,3.0,3.0,2019-03-25,2024-01-26 18:00:00,Cash,3.0,3.0,3.0,3.0
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34,5,5.0,5.0,2019-03-11,2024-01-26 19:00:00,Credit card,5.0,5.0,5.0,5.0
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84,10,10.0,10.0,2019-01-01,2024-01-26 11:00:00,Credit card,10.0,10.0,10.0,10.0
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36,7,7.0,7.0,2019-02-10,2024-01-26 13:00:00,Ewallet,7.0,7.0,7.0,7.0
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87,7,7.0,7.0,2019-01-26,2024-01-26 15:00:00,Cash,7.0,7.0,7.0,7.0
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80,3,3.0,3.0,2019-02-11,2024-01-26 15:00:00,Cash,3.0,3.0,3.0,3.0
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86,2,2.0,2.0,2019-02-07,2024-01-26 17:00:00,Cash,2.0,2.0,2.0,2.0
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49,2,2.0,2.0,2019-03-06,2024-01-26 11:00:00,Credit card,2.0,2.0,2.0,2.0
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74,4,4.0,4.0,2019-03-04,2024-01-26 10:00:00,Cash,4.0,4.0,4.0,4.0
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26,6,6.0,6.0,2019-02-26,2024-01-26 15:00:00,Ewallet,6.0,6.0,6.0,6.0
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25,1,1.0,1.0,2019-03-10,2024-01-26 18:00:00,Credit card,1.0,1.0,1.0,1.0
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67,1,1.0,1.0,2019-02-04,2024-01-26 20:00:00,Credit card,1.0,1.0,1.0,1.0
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59,4,4.0,4.0,2019-01-19,2024-01-26 12:00:00,Cash,4.0,4.0,4.0,4.0
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58,4,4.0,4.0,2019-01-23,2024-01-26 17:00:00,Cash,4.0,4.0,4.0,4.0
139-32-4183,A,Yangon,Member,Female,Sports and travel,97,9,9.0,9.0,2019-03-14,2024-01-26 14:00:00,Ewallet,9.0,9.0,9.0,9.0
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99,7,7.0,7.0,2019-01-23,2024-01-26 10:00:00,Cash,7.0,7.0,7.0,7.0
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96,7,7.0,7.0,2019-01-09,2024-01-26 11:00:00,Cash,7.0,7.0,7.0,7.0
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63,5,5.0,5.0,2019-02-07,2024-01-26 19:00:00,Ewallet,5.0,5.0,5.0,5.0
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14,2,2.0,2.0,2019-02-18,2024-01-26 14:00:00,Ewallet,2.0,2.0,2.0,2.0
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,8.0,8.0,2019-01-03,2024-01-26 19:00:00,Credit card,8.0,8.0,8.0,8.0
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82,10,10.0,10.0,2019-03-29,2024-01-26 19:00:00,Ewallet,10.0,10.0,10.0,10.0
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75,8,8.0,8.0,2019-01-28,2024-01-26 15:00:00,Credit card,8.0,8.0,8.0,8.0
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56,5,5.0,5.0,2019-03-22,2024-01-26 19:00:00,Credit card,5.0,5.0,5.0,5.0
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76,10,10.0,10.0,2019-01-24,2024-01-26 18:00:00,Ewallet,10.0,10.0,10.0,10.0
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58,2,2.0,2.0,2019-03-10,2024-01-26 20:00:00,Ewallet,2.0,2.0,2.0,2.0
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17,10,10.0,10.0,2019-02-22,2024-01-26 18:00:00,Ewallet,10.0,10.0,10.0,10.0
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60,1,1.0,1.0,2019-02-18,2024-01-26 11:00:00,Ewallet,1.0,1.0,1.0,1.0
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40,1,1.0,1.0,2019-01-29,2024-01-26 13:00:00,Ewallet,1.0,1.0,1.0,1.0
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97,10,10.0,10.0,2019-03-02,2024-01-26 17:00:00,Ewallet,10.0,10.0,10.0,10.0
727-02-1313,A,Yangon,Member,Male,Food and beverages,31,1,1.0,1.0,2019-02-09,2024-01-26 13:00:00,Cash,1.0,1.0,1.0,1.0
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65,1,1.0,1.0,2019-02-22,2024-01-26 15:00:00,Cash,1.0,1.0,1.0,1.0
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88,7,7.0,7.0,2019-02-18,2024-01-26 13:00:00,Cash,7.0,7.0,7.0,7.0
